"מספר היטל סחר","כותרת","תיאור טובין בהיטל","שם קבוצת מדינות","מזהה קבוצת מדינות","תאריך סיום היטל סחר","תאריך התחלה","ספרת ביקורת","שם מדינה","סטאטוס היטל סחר","טבלת היטל סחר","סיווג","תאריך סיום חקירה","האם קבוצת מדינות","סוג ספר מכס","מזהה ספק","שם ספק","מזהה מדינה","תיאור טובין בהיטל"
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","לטביה","היטל","159","4805250000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","428",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","לטביה","היטל","94","4805250000/5","","false","1","","","428",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","3","הולנד","ערבות זמנית בוטלה","58","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","528",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הונגריה","ערבות זמנית בוטלה","69","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","348",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הונגריה","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","348",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הונגריה","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","348",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הונגריה","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","348",""
"68071208","068071208","יריעות ביטומניות מושבחות_בפולימרים מסוג __SBS או PPA,בעוביים שונים, בגמר עליון מאגרגט )חצץ( בהיר )לבן( או מחולסיליקה","","","2010-12-05T00:00:00+02:00","2010-06-06T00:00:00+03:00","1","יוון","היטל","96","6807100000/1","","false","1","","","300",""
"68071109","068071109","יריעות ביטומניות מושבחות בפולימרים מסוג _ SBS או PPA,בעוביים שונים, בגמר עליון מאגרגט )חצץ( בהיר )לבן( או מחולסליקה","","","2010-12-05T00:00:00+02:00","2010-06-06T00:00:00+03:00","1","איטליה","היטל","47","6807100000/1","","false","1","","","380",""
"48231005","048231005","כוסות נייר - פטור","","","2011-06-06T00:00:00+03:00","2010-12-07T00:00:00+02:00","6","הרפובליקה העממית של סין","היטל","143","4823690000/6","","false","1","2214945","ANHUI WHYWIN INTERNATIONAL CO.,LTD.","156",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","מלטה","ערבות זמנית בוטלה","69","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","470",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","מלטה","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","470",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","מלטה","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","470",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","מלטה","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","470",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","מלטה","ערבות זמנית בוטלה","160","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","470",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","יוון","היטל","94","4805250000/5","","false","1","","","300",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","יוון","היטל","112","4805250000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","300",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","יוון","היטל","71","4805250000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","300",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בולגריה","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","100",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","קפריסין","ערבות זמנית בוטלה","111","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","196",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","קפריסין","ערבות זמנית בוטלה","127","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","196",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","קפריסין","ערבות זמנית בוטלה","70","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","196",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","קפריסין","ערבות זמנית בוטלה","160","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","196",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","8","קפריסין","ערבות זמנית בוטלה","58","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","196",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בולגריה","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","100",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בולגריה","ערבות זמנית בוטלה","160","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","100",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","3","בולגריה","ערבות זמנית בוטלה","58","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","100",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בלגיה","ערבות זמנית בוטלה","69","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","56",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בלגיה","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","56",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בלגיה","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","56",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בלגיה","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","56",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","בלגיה","ערבות זמנית בוטלה","160","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","56",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","3","בלגיה","ערבות זמנית בוטלה","58","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","56",""
"48233001","048233001","כוסות נייר-יצרן/ספק אחר - חייב","","","","2010-12-07T00:00:00+02:00","6","הרפובליקה העממית של סין","ערבות זמנית בוטלה","73","4823690000/6","2011-06-06T00:00:00+03:00","false","1","","","156",""
"48232003","048232003","כוסות נייר - חייב","","","","2011-01-12T00:00:00+02:00","6","הרפובליקה העממית של סין","ערבות זמנית בוטלה","72","4823690000/6","2011-06-06T00:00:00+03:00","false","1","2304791","NINGBO YINZHOU FOREIGN TRADE COMPANY LIMITED","156",""
"48231005","048231005","כוסות נייר - פטור","","","2011-06-06T00:00:00+03:00","2010-12-07T00:00:00+02:00","6","הרפובליקה העממית של סין","היטל","143","4823690000/6","","false","1","2361927","HUANGSHAN CHENXU TRADING CO.,LTD.","156",""
"63071005","063071005","בד לא ארוג )מטליות רצפה(","","","","2011-03-15T00:00:00+02:00","2","גרמניה","ערבות זמנית בוטלה","95","6307100000/2","2011-09-14T00:00:00+03:00","false","1","2091221","KIRSCHAUER TEXTIL GMBH DR.MUNZBERG AND SOHN","276",""
"63072003","063072003","בד לא ארוג )מטליות רצפה( כל יצרן/ספק אחר","","","","2011-03-15T00:00:00+02:00","2","גרמניה","ערבות זמנית בוטלה","74","6307100000/2","2011-09-14T00:00:00+03:00","false","1","","","276",""
"84361005","084361005","מערבלי מזון נייחים ונגררים לבהמות","","","","2011-08-15T00:00:00+03:00","7","גרמניה","ערבות זמנית בוטלה","82","8436100000/7","2012-02-14T00:00:00+02:00","false","1","2305977","MAYER MASCHINENBAUGESELLSCHAFT MBH","276",""
"40060006","040060006","סוליות מגומי מגופר בעלות תכונת קושי )SSENDRAH( של לפחות55 A EROHS","","","","2012-07-24T00:00:00+03:00","4","דרום אפריקה","ערבות זמנית בוטלה","142","4006900000/4","2013-01-23T00:00:00+02:00","false","1","","","710",""
"40060006","040060006","סוליות מגומי מגופר בעלות תכונת קושי )SSENDRAH( של לפחות_______55 A EROHS","","","","2012-07-24T00:00:00+03:00","8","דרום אפריקה","ערבות זמנית בוטלה","142","4008290000/8","2013-01-23T00:00:00+02:00","false","1","","","710",""
"40060006","040060006","סוליות מגומי מגופר בעלות תכונת קושי )SSENDRAH( של לפחות_______55 A EROHS","","","","2012-07-24T00:00:00+03:00","2","דרום אפריקה","ערבות זמנית בוטלה","142","4012900000/2","2013-01-23T00:00:00+02:00","false","1","","","710",""
"40060006","040060006","סוליות מגומי מגופר בעלות תכונת קושי )SSENDRAH( של לפחות_______55 A EROHS","","","","2012-07-24T00:00:00+03:00","2","דרום אפריקה","ערבות זמנית בוטלה","142","4006100000/2","2013-01-23T00:00:00+02:00","false","1","","","710",""
"40060006","040060006","סוליות מגומי מגופר בעלות תכונת קושי )SSENDRAH( של לפחות_______55 A EROHS","","","","2012-07-24T00:00:00+03:00","2","דרום אפריקה","ערבות זמנית בוטלה","142","4006100000/2","2013-01-23T00:00:00+02:00","false","1","","","710",""
"8211005","הסכם ארה""ב","שקדים בקליפותיהם שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","7","ארצות הברית","היטל","35","0802119000/7","","false","1","","","840",""
"8211005","הסכם ארה""ב","שקדים בקליפותיהם שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","7","ארצות הברית","היטל","35","0802119000/7","","false","1","","","840",""
"8211005","הסכם ארה""ב","שקדים בקליפותיהם שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","7","ארצות הברית","היטל","35","0802119000/7","","false","1","","","840",""
"8221004","הסכם ארה""ב","שקדים מקולפים שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","5","ארצות הברית","היטל","117","0802129000/5","","false","1","","","840",""
"273120006","273120006","קשתות פלדה )עם תפר וללא תפר(_מפלדת פחמן )LEETS NOBRAC(בקטרים מ-""3 עד ""81","","","2013-01-23T00:00:00+02:00","2011-04-12T00:00:00+03:00","3","הרפובליקה העממית של סין","היטל","100","7307934000/3","","false","1","","","156",""
"8221004","הסכם ארה""ב","שקדים מקולפים שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","5","ארצות הברית","היטל","117","0802129000/5","","false","1","","","840",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","סלובניה","ערבות זמנית בוטלה","160","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","705",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","5","סלובניה","ערבות זמנית בוטלה","111","4805250000/5","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","705",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","סלובניה","ערבות זמנית בוטלה","127","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","705",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","ספרד","ערבות זמנית בוטלה","160","4805190000/8","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","724",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","בלגיה","היטל","94","4805250000/5","","false","1","","","56",""
"48051106","048051106","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","גרמניה","ערבות זמנית בוטלה","69","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2068235","VAREL","276",""
"68041094","068041094","דיסקיות חיתוך והשחזה מסין העממית","","","2013-12-31T00:00:00+02:00","2013-06-10T00:00:00+03:00","4","הרפובליקה העממית של סין","היטל","144","6804229000/4","","false","1","","","156",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","8","סלובניה","ערבות זמנית בוטלה","58","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","705",""
